night-route19-water-south-entry	3,30	13,48	2	44	4	4	1137	ffff	FIXED
night-route19-water-south-entry	3,30	13,48	3	44	4	4	1137	ffff	FIXED
night-route19-water-south-entry	3,30	13,48	4	36	2	2	1103	ffff	FIXED
night-route19-water-south-out	3,30	13,48	0	2	0	0	1100	ffff	FIXED
night-route19-water-south-out	3,30	13,48	1	44	4	4	1137	ffff	FIXED
night-route19-water-south-out	3,30	13,48	2	44	4	4	1137	ffff	FIXED
night-route19-water-south-out	3,30	13,48	3	44	4	4	1137	ffff	FIXED
night-route19-water-south-out	3,30	13,48	4	36	2	2	1103	ffff	FIXED
night-route19-water-south-back	3,31	118,8	0	2	0	0	1100	ffff	FIXED
night-route19-water-south-back	3,31	118,8	1	43	5	5	1106	ffff	FIXED
night-route19-water-south-back	3,31	118,8	3	44	4	4	1137	ffff	FIXED
night-route19-water-south-repeat	3,30	12,48	0	2	0	0	1100	ffff	FIXED
night-route19-water-south-repeat	3,30	12,48	1	44	4	4	1137	ffff	FIXED
night-route19-water-south-repeat	3,30	12,48	2	36	2	2	1103	ffff	FIXED
night-route19-water-south-repeat	3,30	12,48	3	44	4	4	1137	ffff	FIXED
night-route19-water-south-repeat	3,30	12,48	4	44	4	4	1137	ffff	FIXED
night-route7-regression-entry	3,17	12,60	0	0	0	0	1100	ffff	FIXED
night-route7-regression-entry	3,17	12,60	1	18	15	13	1139	1139	PASS
night-route7-regression-entry	3,17	12,60	2	29	2	2	1103	ffff	FIXED
night-route7-regression-entry	3,17	12,60	3	198	15	14	112c	112c	PASS
night-route7-regression-entry	3,17	12,60	4	22	15	13	1139	1139	PASS
night-route7-regression-out	3,17	12,68	0	0	0	0	1100	ffff	FIXED
night-route7-regression-out	3,17	12,68	3	198	15	14	112c	112c	PASS
night-route7-regression-out	3,17	12,68	5	202	15	13	1140	1140	PASS
night-route7-regression-back	3,17	12,60	0	0	0	0	1100	ffff	FIXED
night-route7-regression-back	3,17	12,60	1	29	2	2	1103	ffff	FIXED
night-route7-regression-back	3,17	12,60	2	22	15	13	1139	1139	PASS
night-route7-regression-back	3,17	12,60	3	198	15	14	112c	112c	PASS
night-route7-regression-back	3,17	12,60	4	18	15	13	1139	1139	PASS
night-route7-regression-repeat	3,17	12,68	0	0	0	0	1100	ffff	FIXED
night-route7-regression-repeat	3,17	12,68	3	198	15	14	112c	112c	PASS
night-route7-regression-repeat	3,17	12,68	5	202	15	13	1140	1140	PASS
rocket-1-AdminM-in	2,0	6,9	0	0	0	0	1100	ffff	FIXED
rocket-1-AdminM-in	2,0	6,9	1	49	5	5	1106	ffff	FIXED
rocket-1-AdminM-out	2,0	6,9	0	0	0	0	1100	ffff	FIXED
rocket-2-AdminF-in	2,0	6,9	0	0	0	0	1100	ffff	FIXED
rocket-2-AdminF-in	2,0	6,9	1	152	10	10	1120	ffff	FIXED
rocket-2-AdminF-out	2,0	6,9	0	0	0	0	1100	ffff	FIXED
rocket-3-Petrel-in	2,0	6,9	0	0	0	0	1100	ffff	FIXED
rocket-3-Petrel-in	2,0	6,9	1	200	15	13	1138	1138	PASS
rocket-3-Petrel-out	2,0	6,9	0	0	0	0	1100	ffff	FIXED
rocket-4-AdminM-in	2,0	6,9	0	0	0	0	1100	ffff	FIXED
rocket-4-AdminM-in	2,0	6,9	1	49	5	5	1106	ffff	FIXED
rocket-4-AdminM-out	2,0	6,9	0	0	0	0	1100	ffff	FIXED
rocket-5-AdminF-in	2,0	6,9	0	0	0	0	1100	ffff	FIXED
rocket-5-AdminF-in	2,0	6,9	1	152	10	10	1120	ffff	FIXED
rocket-5-AdminF-out	2,0	6,9	0	0	0	0	1100	ffff	FIXED
rocket-6-Petrel-in	2,0	6,9	0	0	0	0	1100	ffff	FIXED
rocket-6-Petrel-in	2,0	6,9	1	200	15	13	1138	1138	PASS
rocket-6-Petrel-out	2,0	6,9	0	0	0	0	1100	ffff	FIXED
indigo-1-Lorelei-in	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-1-Lorelei-in	1,72	6,9	1	77	5	5	1106	ffff	FIXED
indigo-1-out	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-2-Bruno-in	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-2-Bruno-in	1,72	6,9	1	79	5	5	1106	ffff	FIXED
indigo-2-out	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-3-Agatha-in	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-3-Agatha-in	1,72	6,9	1	75	10	10	111d	ffff	FIXED
indigo-3-out	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-4-Lance-in	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-4-Lance-in	1,72	6,9	1	74	5	5	1106	ffff	FIXED
indigo-4-out	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-5-Brock-in	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-5-Brock-in	1,72	6,9	1	80	10	10	1116	ffff	FIXED
indigo-5-out	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-6-Misty-in	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-6-Misty-in	1,72	6,9	1	81	15	13	1142	1142	PASS
indigo-6-out	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-7-Surge-in	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-7-Surge-in	1,72	6,9	1	82	4	4	1105	ffff	FIXED
indigo-7-out	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-8-Erika-in	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-8-Erika-in	1,72	6,9	1	83	2	2	1103	ffff	FIXED
indigo-8-out	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-9-Koga-in	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-9-Koga-in	1,72	6,9	1	84	5	5	1106	ffff	FIXED
indigo-9-out	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-10-Sabrina-in	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-10-Sabrina-in	1,72	6,9	1	85	2	2	1103	ffff	FIXED
indigo-10-out	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-11-Blaine-in	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-11-Blaine-in	1,72	6,9	1	86	3	3	1104	ffff	FIXED
indigo-11-out	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-12-Giovanni-in	1,72	6,9	0	0	0	0	1100	ffff	FIXED
indigo-12-Giovanni-in	1,72	6,9	1	87	5	5	1106	ffff	FIXED
indigo-12-out	1,72	6,9	0	0	0	0	1100	ffff	FIXED
rocket-after-battle	2,0	6,10	0	0	0	0	1100	ffff	FIXED
indigo-after-battle	1,72	6,10	0	0	0	0	1100	ffff	FIXED
water-night-controlled-entry	3,30	11,42	0	2	0	0	1100	ffff	FIXED
water-night-controlled-entry	3,30	11,42	1	44	4	4	1137	ffff	FIXED
water-night-controlled-entry	3,30	11,42	2	44	4	4	1137	ffff	FIXED
water-night-controlled-entry	3,30	11,42	3	44	4	4	1137	ffff	FIXED
water-night-controlled-entry	3,30	11,42	4	36	2	2	1103	ffff	FIXED
water-night-controlled-crossing	3,30	11,56	0	2	0	0	1100	ffff	FIXED
water-night-controlled-crossing	3,30	11,56	2	44	4	4	1137	ffff	FIXED
water-night-controlled-return	3,30	11,41	0	2	0	0	1100	ffff	FIXED
water-night-controlled-return	3,30	11,41	1	44	4	4	1137	ffff	FIXED
water-night-controlled-return	3,30	11,41	2	44	4	4	1137	ffff	FIXED
water-night-controlled-return	3,30	11,41	3	44	4	4	1137	ffff	FIXED
water-night-controlled-return	3,30	11,41	4	36	2	2	1103	ffff	FIXED
route7-transient-recheck-settled	3,17	12,61	0	0	0	0	1100	ffff	FIXED
route7-transient-recheck-settled	3,17	12,61	1	29	2	2	1103	ffff	FIXED
route7-transient-recheck-settled	3,17	12,61	2	22	15	13	1139	1139	PASS
route7-transient-recheck-settled	3,17	12,61	3	198	15	14	112c	112c	PASS
route7-transient-recheck-settled	3,17	12,61	4	18	15	13	1139	1139	PASS
route7-transient-recheck-settled	3,17	12,60	0	0	0	0	1100	ffff	FIXED
route7-transient-recheck-settled	3,17	12,60	1	29	2	2	1103	ffff	FIXED
route7-transient-recheck-settled	3,17	12,60	2	22	15	13	1139	1139	PASS
route7-transient-recheck-settled	3,17	12,60	3	198	15	14	112c	112c	PASS
route7-transient-recheck-settled	3,17	12,60	4	18	15	13	1139	1139	PASS
